FSAFIL1,FSAFIL2,REL1,REL2,AGE1,AGE2,SEX1,SEX2,RACETH1,RACETH2,CTZN1,CTZN2,YRSED1,YRSED2,EMPRG1,EMPRG2,EMPSTA1,EMPSTA2,EMPSTB1,EMPSTB2,WAGES1,WAGES2,WAGES3,WAGES4,SLFEMP1,SLFEMP2,SLFEMP7,EITC1,EITC2,SOCSEC1,SOCSEC2,SOCSEC3,SOCSEC4,SOCSEC5,VET1,VET3,SSI1,SSI2,SSI3,SSI4,SSI6,SSI7,UNEMP1,UNEMP2,WCOMP1,OTHGOV1,CONT1,GA1,GA2,OTHUN1,OTHUN5,TANF1,TANF2,TANF3,CSUPRT1,CSUPRT2,CSUPRT3,CSUPRT4,AMOUNT1,AMOUNT2,AMOUNT3,AMOUNT4,AMOUNT5,WRKREG1,WRKREG2,ABWDST1,ABWDST2,DPCOST2,REGIONCD,STATE,YRMONTH,STATUS,AMTERR,RAWHSIZE,RCNTACTN,ACTNTYPE,CERTHHSZ,LIQRESOR,REALPROP,FSVEHAST,CASE,CERTMTH,RAWBEN,EXPEDSER,AUTHREP,FSMEDEXP,FSDEPDED,RAWNET,HOMEDED,VEHICLEA,SUA1,SUA2,FSCSEXP,RENT,SHELDED,ALLADJ,REP_SYS,CAT_ELIG,AMTADJ,HHLDNO,FSUN1,FSUN2,CTPRHH,FSCSDED,RAWGROSS,RAWERND,FSASSET,UTIL,COUPFIX,FSUSIZE,BENMAX,FSNKID,FSERNDED,FSMEDDED,FSSLTDED,FSSTDDED,FSTOTDED,ERN_INC_DED_PCT,FSSLTEXP,FSNELDER,FSDIS,FSNK5T17,FSNK0T4,FSNGMOM,NETSCRN,SHELCAP,REGION,GROSSCRN,ASSLIM,LASTCERT,FSSLFEMP,FSWAGES,FSCSUPRT,FSTANF,FSCONT,FSOTHGOV,FSOTHUN,FSSOCSEC,FSGA,FSUNEMP,FSVET,FSWCOMP,FSSSI,FSEITC,TANF_IND,FSEARN,FSUNEARN,FSGRINC,TPOV,WRK_POOR,FSNETINC,FSBEN,FSMINBEN,FSSTDDE2,FSERNDE2,FSDEPDE2,FSMEDDE2,FSSLTDE2,FSTOTDE2,PURE_PA,FSASTEST,FSGRTEST,FSNETEST,HWGT,FYWGT,FSNONCIT,DIS1,DIS2,FSNDIS,FSNDISCA,NDISCA1,NDISCA2
1.0,1.0,1.0,7.0,46.0,22.0,1.0,2.0,30.0,30.0,1.0,1.0,7.0,12.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,3.0,20060601.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,408.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,54.0,359.0,1.0,9.0,0.0,0.0,44728.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,305.0,408.0,3.0,408.0,1.0,0.0,0.0,359.0,134.0,493.0,0.19999992847442627,359.0,0.0,0.0,0.0,1.0,0.0,1384.0,417.0,2.0,1799.0,2000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,569.7066029836305,47.475550248635884,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1.0,1.1223628691983123,1.0,3.8122362869198314,21.0,16.873417721518987,1.0,1.4683544303797469,30.0,9.455696202531646,1.0,1.2257383966244726,12.0,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200611.0,1.0,0.0,1.0,20060926.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,155.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,44729.0,1.0,1.021097046413502,1.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,155.0,0.0,0.0,0.0,0.0,134.0,134.0,0.19999992847442627,0.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,763.2936933977991,63.60780778314992,0.0,0.0,0.035864978902953586,0.0,1.0,1.0,0.5064655172413793
1.0,1.1223628691983123,1.0,3.8122362869198314,43.0,16.873417721518987,1.0,1.4683544303797469,5.0,9.455696202531646,1.0,1.2257383966244726,14.0,5.6923076923076925,2.0,0.08016877637130802,2.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.090717299578059,5.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200611.0,1.0,0.0,1.0,20061023.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,155.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,44730.0,1.0,1.021097046413502,1.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,155.0,0.0,0.0,0.0,0.0,134.0,134.0,0.19999992847442627,0.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,763.2936933977991,63.60780778314992,0.0,0.0,0.035864978902953586,0.0,1.0,1.0,0.5064655172413793
1.0,1.1223628691983123,1.0,3.8122362869198314,27.0,16.873417721518987,1.0,1.4683544303797469,1.0,9.455696202531646,1.0,1.2257383966244726,11.0,5.6923076923076925,0.0,0.08016877637130802,8.0,1.8185654008438819,3.0,1.2742616033755274,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.090717299578059,4.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200611.0,1.0,0.0,1.0,20060701.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,154.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,187.0,129.0,1.0,1.0,0.0,0.0,44731.0,1.0,1.021097046413502,1.0,0.0,312.0,62.0,0.0,0.0,154.0,1.0,155.0,0.0,62.0,0.0,129.0,134.0,325.0,0.19999992847442627,187.0,0.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,2000.0,4.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,312.0,38.0,1.0,0.0,155.0,0.0,188.0,80.0,0.0,0.0,116.0,312.0,0.0,1.0,1.0,1.0,763.2936933977991,63.60780778314992,0.0,0.0,0.035864978902953586,0.0,1.0,1.0,0.5064655172413793
1.0,1.0,1.0,4.0,50.0,17.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,10.0,0.0,0.0,8.0,1.0,3.0,1.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,3.0,20061001.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,177.0,3.0,2.0,0.0,0.0,769.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,44732.0,1.0,1.0,3.0,0.0,1129.0,225.0,0.0,305.0,177.0,3.0,408.0,2.0,225.0,0.0,0.0,134.0,359.0,0.19999992847442627,305.0,0.0,0.0,2.0,0.0,1.0,1384.0,417.0,2.0,1799.0,2000.0,1.0,0.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,0.0,1129.0,82.0,1.0,770.0,177.0,0.0,134.0,225.0,0.0,0.0,0.0,359.0,0.0,1.0,1.0,1.0,948.9284656284486,79.07737213570405,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,4.0,25.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,8.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,2.0,20060101.0,2.0,2.0,167.8657105606258,0.0,0.0,1.0,5.0,143.0,3.0,2.0,0.0,0.0,469.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,44733.0,1.0,1.0,2.0,0.0,603.0,0.0,0.0,0.0,143.0,2.0,284.0,1.0,0.0,0.0,0.0,134.0,134.0,0.19999992847442627,0.0,0.0,1.0,0.0,1.0,1.0,1100.0,417.0,2.0,1430.0,3000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,603.0,603.0,55.0,0.0,469.0,143.0,0.0,134.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0,1.0,1.0,893.8691004785197,74.48909170654329,0.0,0.0,1.0,1.0,0.0,2.0,0.0
1.0,1.1223628691983123,1.0,3.8122362869198314,69.0,16.873417721518987,1.0,1.4683544303797469,4.0,9.455696202531646,1.0,1.2257383966244726,14.0,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200611.0,1.0,0.0,1.0,20050201.0,2.0,1.0,167.8657105606258,0.0,0.0,1.0,24.0,155.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,400.0,470.0,1.0,1.0,1.0,0.0,44734.0,1.0,1.021097046413502,1.0,0.0,603.0,0.0,0.0,305.0,155.0,1.0,155.0,0.0,0.0,0.0,470.0,134.0,604.0,0.19999992847442627,705.0,1.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,0.0,0.0,0.0,603.0,603.0,74.0,0.0,0.0,155.0,0.0,200.0,0.0,0.0,0.0,469.0,603.0,1.0,1.0,1.0,1.0,763.2936933977991,63.60780778314992,0.0,0.0,0.035864978902953586,0.0,0.0,0.0,0.5064655172413793
1.0,1.0,1.0,4.0,22.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,8.0,1.0,4.0,1.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,2.0,20060802.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,238.0,3.0,2.0,0.0,0.0,155.0,1.0,1.0,1.0,1.0,0.0,500.0,282.0,1.0,6.0,0.0,0.0,44735.0,1.0,1.0,2.0,0.0,713.0,142.0,0.0,0.0,238.0,2.0,284.0,1.0,142.0,0.0,281.0,134.0,557.0,0.19999992847442627,500.0,0.0,0.0,0.0,1.0,1.0,1100.0,417.0,2.0,1430.0,2000.0,3.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,712.0,1.0,713.0,65.0,1.0,156.0,237.0,0.0,201.0,213.0,0.0,0.0,281.0,557.0,0.0,1.0,1.0,1.0,739.5537104769741,61.62947587308116,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,4.0,36.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,12.0,9.0,0.0,0.0,8.0,1.0,4.0,1.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,304.0,214.0,127.0,110.0,67.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,2.0,29.0,3.0,20060511.0,1.0,3.0,3.0,0.0,0.0,1.0,6.0,214.0,3.0,2.0,0.0,0.0,743.0,1.0,3.0,4.0,1.0,0.0,525.0,474.0,1.0,6.0,0.0,0.0,44736.0,1.0,1.0,3.0,0.0,1466.0,283.0,3.0,305.0,185.0,3.0,408.0,2.0,283.0,0.0,305.0,134.0,722.0,0.19999992847442627,830.0,0.0,0.0,2.0,0.0,1.0,1384.0,417.0,2.0,1799.0,2000.0,6.0,0.0,1416.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.0,50.0,1466.0,106.0,1.0,744.0,185.0,0.0,201.0,424.0,0.0,0.0,305.0,722.0,0.0,1.0,1.0,1.0,935.7952409557918,77.98293674631599,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,4.0,37.0,18.0,2.0,1.0,1.0,1.0,1.0,1.0,12.0,12.0,0.0,0.0,8.0,2.0,5.0,1.0,1603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,8.0,20060701.0,2.0,8.0,33.0,0.0,0.0,1.0,6.0,469.0,3.0,2.0,0.0,0.0,1543.0,1.0,3.0,3.0,1.0,0.0,257.0,0.0,1.0,6.0,0.0,0.0,44737.0,1.0,1.0,8.0,0.0,2050.0,321.0,33.0,305.0,469.0,8.0,932.0,6.0,320.0,0.0,0.0,186.0,506.0,0.19999992847442627,562.0,0.0,0.0,2.0,4.0,0.0,2800.0,417.0,2.0,3640.0,2000.0,4.0,0.0,1603.0,0.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1603.0,447.0,2050.0,73.0,1.0,1544.0,469.0,0.0,186.0,320.0,0.0,0.0,0.0,506.0,0.0,1.0,1.0,1.0,1023.9436150768623,85.32863458973856,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1.0,1.1223628691983123,1.0,3.8122362869198314,68.0,16.873417721518987,2.0,1.4683544303797469,1.0,9.455696202531646,1.0,1.2257383966244726,8.0,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200611.0,1.0,0.0,1.0,20060701.0,2.0,1.0,0.0,0.0,0.0,1.0,12.0,57.0,3.0,2.0,0.0,0.0,326.0,1.0,3.0,3.0,1.0,0.0,91.0,155.0,1.0,1.0,0.0,0.0,44738.0,1.0,1.021097046413502,1.0,0.0,615.0,0.0,0.0,305.0,57.0,1.0,155.0,0.0,0.0,0.0,155.0,134.0,289.0,0.19999992847442627,396.0,1.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,615.0,75.0,0.0,326.0,57.0,0.0,201.0,0.0,0.0,0.0,155.0,289.0,0.0,1.0,1.0,1.0,924.1756957276726,77.01464131063939,0.0,0.0,0.035864978902953586,0.0,0.0,0.0,0.5064655172413793
1.0,1.0,1.0,7.0,23.0,22.0,2.0,1.0,5.0,5.0,1.0,1.0,10.0,11.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,3.0,20060601.0,2.0,3.0,0.0,0.0,0.0,1.0,6.0,480.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,51.0,51.0,1.0,6.0,0.0,0.0,44739.0,1.0,1.0,3.0,0.0,25.0,5.0,0.0,0.0,480.0,3.0,408.0,1.0,5.0,0.0,51.0,134.0,190.0,0.19999992847442627,51.0,0.0,0.0,0.0,1.0,0.0,1384.0,417.0,2.0,1799.0,2000.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,2.0,1.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,1.0,569.7066029836303,47.47555024863586,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1.0,1.0,1.0,2.0,36.0,50.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,12.0,0.0,0.0,8.0,7.0,2.0,5.0,90.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,3.0,20061001.0,2.0,3.0,158.0,0.0,0.0,1.0,6.0,339.0,3.0,2.0,0.0,0.0,227.0,1.0,3.0,3.0,1.0,0.0,335.0,351.0,1.0,6.0,0.0,0.0,44740.0,1.0,1.0,3.0,0.0,890.0,178.0,158.0,305.0,339.0,3.0,408.0,1.0,178.0,0.0,351.0,134.0,663.0,0.19999992847442627,640.0,0.0,0.0,1.0,0.0,0.0,1384.0,417.0,2.0,1799.0,2000.0,1.0,800.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,890.0,64.0,1.0,227.0,340.0,0.0,201.0,267.0,0.0,0.0,351.0,663.0,0.0,1.0,1.0,1.0,681.3390127534195,56.77825106278496,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,1.0,7.0,32.0,28.0,2.0,1.0,3.0,3.0,1.0,1.0,10.0,12.0,0.0,0.0,1.0,8.0,1.0,3.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,3.0,20060901.0,2.0,3.0,400.0,0.0,0.0,1.0,6.0,148.0,3.0,2.0,0.0,0.0,804.0,1.0,3.0,1.0,1.0,0.0,150.0,0.0,1.0,6.0,0.0,0.0,44741.0,1.0,1.0,3.0,0.0,1099.0,161.0,400.0,0.0,148.0,3.0,408.0,1.0,161.0,0.0,0.0,134.0,295.0,0.19999992847442627,150.0,0.0,0.0,1.0,0.0,0.0,1384.0,417.0,2.0,1799.0,2000.0,2.0,0.0,806.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,806.0,293.0,1099.0,79.0,1.0,804.0,167.0,0.0,134.0,161.0,0.0,0.0,0.0,295.0,0.0,1.0,1.0,1.0,965.3449964928335,80.44541637440281,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1.0,1.1223628691983123,1.0,3.8122362869198314,61.0,16.873417721518987,2.0,1.4683544303797469,1.0,9.455696202531646,1.0,1.2257383966244726,13.0,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200611.0,1.0,0.0,1.0,20050101.0,2.0,1.0,167.8657105606258,0.0,0.0,1.0,24.0,56.0,3.0,2.0,0.0,0.0,330.0,1.0,4.0,3.0,1.0,0.0,98.0,158.0,1.0,1.0,1.0,0.0,44742.0,1.0,1.021097046413502,1.0,0.0,623.0,0.0,0.0,305.0,56.0,1.0,155.0,0.0,0.0,0.0,158.0,134.0,292.0,0.19999992847442627,403.0,1.0,0.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,454.0,0.0,0.0,0.0,623.0,623.0,76.0,0.0,331.0,56.0,0.0,201.0,0.0,0.0,0.0,158.0,292.0,1.0,1.0,1.0,1.0,925.8173488204033,77.1514457350336,0.0,0.0,0.035864978902953586,0.0,0.0,0.0,0.5064655172413793
1.0,1.0,1.0,7.0,20.0,20.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,8.0,1.0,5.0,0.0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,6.0,31.0,200611.0,1.0,0.0,3.0,20060601.0,1.0,3.0,9.0,0.0,0.0,1.0,6.0,315.0,3.0,2.0,0.0,0.0,308.0,1.0,5.0,4.0,1.0,0.0,515.0,417.0,1.0,6.0,0.0,0.0,44743.0,1.0,1.0,3.0,0.0,1073.0,215.0,9.0,305.0,315.0,3.0,408.0,1.0,214.0,0.0,417.0,134.0,765.0,0.19999992847442627,820.0,0.0,0.0,0.0,1.0,0.0,1384.0,417.0,2.0,1799.0,2000.0,5.0,0.0,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.0,0.0,1073.0,78.0,1.0,308.0,316.0,0.0,161.0,281.0,0.0,0.0,417.0,765.0,0.0,1.0,1.0,1.0,720.7386868045138,60.061557233709486,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1.0,1.1223628691983123,1.0,3.8122362869198314,49.0,16.873417721518987,2.0,1.4683544303797469,1.0,9.455696202531646,1.0,1.2257383966244726,14.0,5.6923076923076925,0.0,0.08016877637130802,1.0,1.8185654008438819,1.0,1.2742616033755274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.090717299578059,1.0,1.0253164556962024,2.2543103448275863,6.0,31.0,200611.0,1.0,0.0,1.0,20060101.0,2.0,1.0,367.0,0.0,0.0,1.0,12.0,10.0,3.0,1.0,0.0,0.0,562.0,1.0,1.0,6.0,1.0,0.0,249.0,7.0,1.0,1.0,0.0,0.0,44744.0,1.0,1.021097046413502,1.0,0.0,696.0,0.0,367.0,39.0,10.0,1.0,155.0,0.0,0.0,0.0,7.0,134.0,141.0,0.19999992847442627,288.0,0.0,1.0,0.0,0.0,0.0,817.0,417.0,2.0,1062.0,3000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,696.0,85.0,0.0,555.0,10.0,1.0,141.0,0.0,0.0,0.0,7.0,141.0,0.0,1.0,1.0,1.0,1001.3333907390288,83.44444922825241,0.0,1.0,0.035864978902953586,1.0,0.0,2.0,0.5064655172413793
